inventory_id,product_name,quantity,warehouse,last_updated,inventory_cost_per_unit,product_department,product_category
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,12,Tech Innovations Ltd.,2024-07-04,426.17,Kitchen & Dining,Mugs
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,110,Global Logistics Co.,2020-07-14,196.16,Kitchen & Dining,Milk Frothers
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,253,Global Logistics Co.,2022-08-29,259.46,Health & Household,Water Bottles
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,135,Elite Retailers,2023-04-28,495.61,Kitchen & Dining,Espresso Machines
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,143,Supreme Goods Inc.,2020-01-30,37.5,Kitchen & Dining,Stand Mixers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,285,Worldwide Imports,2023-01-02,290.94,Home & Kitchen,Cordless Vacuums
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,484,Dynamic Distributors,2022-07-14,89.46,Kitchen & Dining,Mugs
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,357,Worldwide Imports,2022-10-25,467.71,Beauty & Personal Care,Mascaras
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,283,Tech Innovations Ltd.,2021-02-12,131.18,Beauty & Personal Care,Mascaras
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,470,Global Logistics Co.,2021-09-11,495.91,Kitchen & Dining,Milk Frothers
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,342,Global Logistics Co.,2023-07-28,174.02,Kitchen & Dining,Mugs
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,146,Supreme Goods Inc.,2021-10-28,123.88,Home & Kitchen,Cordless Vacuums
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,290,Worldwide Imports,2022-08-09,36.37,Health & Household,Teeth Whitening
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,266,Prime Warehouse Solutions,2024-10-16,406.59,Kitchen & Dining,Blenders
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,53,Worldwide Imports,2022-03-15,206.87,Home & Kitchen,Carpet Cleaners
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,482,Supreme Goods Inc.,2023-05-11,418.71,Home & Kitchen,Bed Pillows
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,453,Worldwide Imports,2021-09-12,102.9,Kitchen & Dining,Milk Frothers
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,133,Worldwide Imports,2025-08-25,64.53,Health & Household,Teeth Whitening
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,471,Dynamic Distributors,2025-07-09,24.59,Home & Kitchen,Bed Pillows
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,248,Dynamic Distributors,2022-02-14,99.97,Home & Kitchen,Carpet Cleaners
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,390,Global Logistics Co.,2022-07-10,31.97,Health & Household,Teeth Whitening
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),426,Tech Innovations Ltd.,2023-11-04,460.07,Electronics,Tablets
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,20,Elite Retailers,2022-01-09,460.74,Kitchen & Dining,Espresso Machines
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,388,Express Shipping Corp.,2022-05-26,237.92,Electronics,Headphones
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,36,Supreme Goods Inc.,2022-01-26,239.48,Beauty & Personal Care,Hair Oils
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,331,Tech Innovations Ltd.,2024-07-03,187.39,Home & Kitchen,Carpet Cleaners
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,381,Global Logistics Co.,2022-06-05,195.88,Health & Household,Teeth Whitening
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,109,Prime Warehouse Solutions,2021-06-13,222.1,Health & Household,Teeth Whitening
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,162,Prime Warehouse Solutions,2020-01-02,72.19,Beauty & Personal Care,Facial Serums
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,36,Elite Retailers,2021-04-25,499.3,Kitchen & Dining,Meat Thermometers
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,337,Express Shipping Corp.,2025-05-17,21.86,Electronics,Headphones
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,1,Elite Retailers,2022-12-09,242.0,Beauty & Personal Care,Facial Serums
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,352,Supreme Goods Inc.,2021-12-14,319.32,Beauty & Personal Care,Hair Oils
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,496,Dynamic Distributors,2022-11-20,280.45,Kitchen & Dining,Mugs
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,320,Worldwide Imports,2025-07-19,363.71,Kitchen & Dining,Stand Mixers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,250,NextGen Logistics,2021-07-10,372.24,Home & Kitchen,Cordless Vacuums
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,263,Prime Warehouse Solutions,2020-11-01,115.42,Beauty & Personal Care,Facial Serums
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,475,Prime Warehouse Solutions,2023-04-07,415.37,Beauty & Personal Care,Acne Treatments
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,3,Supreme Goods Inc.,2024-11-17,163.09,Home & Kitchen,Bed Pillows
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,420,Express Shipping Corp.,2020-05-24,18.13,Beauty & Personal Care,Acne Treatments
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,114,Worldwide Imports,2024-07-24,258.33,Pet Supplies,Pet Hair Removers
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,82,Dynamic Distributors,2023-08-28,145.03,Kitchen & Dining,Blenders
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,207,Prime Warehouse Solutions,2020-03-19,53.29,Kitchen & Dining,Mugs
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,409,Tech Innovations Ltd.,2024-01-31,196.88,Kitchen & Dining,Espresso Machines
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,483,Tech Innovations Ltd.,2020-12-19,366.04,Beauty & Personal Care,Body Mists
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,53,ABC Electronics,2020-11-06,173.16,Kitchen & Dining,Blenders
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,428,Dynamic Distributors,2025-04-14,253.91,Electronics,Headphones
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),297,Elite Retailers,2022-08-23,165.87,Electronics,Tablets
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,451,Worldwide Imports,2020-03-13,101.12,Kitchen & Dining,Espresso Machines
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,294,Elite Retailers,2025-02-07,420.37,Beauty & Personal Care,Acne Treatments
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,91,ABC Electronics,2024-05-22,115.86,Electronics,Headphones
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,298,Supreme Goods Inc.,2025-02-10,303.04,Beauty & Personal Care,Facial Serums
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,23,Express Shipping Corp.,2021-07-21,228.78,Home & Kitchen,Bed Pillows
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,17,Prime Warehouse Solutions,2021-11-23,437.92,Beauty & Personal Care,Mascaras
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,468,Tech Innovations Ltd.,2025-12-15,16.79,Kitchen & Dining,Blenders
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,300,Dynamic Distributors,2020-05-08,72.4,Beauty & Personal Care,Mascaras
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,32,Elite Retailers,2025-05-24,456.24,Home & Kitchen,Bed Pillows
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,165,Dynamic Distributors,2025-12-06,205.51,Kitchen & Dining,Espresso Machines
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,405,Global Logistics Co.,2025-07-04,419.75,Beauty & Personal Care,Hair Oils
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,238,Express Shipping Corp.,2023-05-22,108.18,Health & Household,Water Bottles
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,163,NextGen Logistics,2021-02-02,416.18,Health & Household,Water Bottles
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,423,Supreme Goods Inc.,2023-07-01,393.62,Pet Supplies,Pet Hair Removers
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,293,ABC Electronics,2021-09-28,285.75,Home & Kitchen,Robot Vacuums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,347,ABC Electronics,2021-04-13,373.86,Kitchen & Dining,Stand Mixers
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,85,Worldwide Imports,2022-12-28,227.92,Kitchen & Dining,Blenders
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,258,ABC Electronics,2020-05-17,223.77,Kitchen & Dining,Espresso Machines
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,173,Prime Warehouse Solutions,2023-04-29,154.56,Health & Household,Teeth Whitening
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,161,Global Logistics Co.,2025-12-17,243.52,Health & Household,Water Bottles
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,477,Dynamic Distributors,2020-10-07,291.61,Pet Supplies,Pet Hair Removers
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,380,Global Logistics Co.,2021-04-16,387.45,Kitchen & Dining,Meat Thermometers
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,224,NextGen Logistics,2024-02-04,50.94,Beauty & Personal Care,Facial Serums
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,66,NextGen Logistics,2025-11-28,155.9,Home & Kitchen,Robot Vacuums
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,429,NextGen Logistics,2025-09-25,427.18,Kitchen & Dining,Milk Frothers
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,475,Worldwide Imports,2021-03-10,355.29,Home & Kitchen,Carpet Cleaners
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,298,ABC Electronics,2023-06-13,194.23,Kitchen & Dining,Milk Frothers
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,30,NextGen Logistics,2023-07-28,104.09,Kitchen & Dining,Stand Mixers
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,279,Dynamic Distributors,2020-11-01,263.82,Kitchen & Dining,Milk Frothers
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,206,ABC Electronics,2021-02-09,265.66,Beauty & Personal Care,Facial Serums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,327,Global Logistics Co.,2024-04-26,368.6,Kitchen & Dining,Stand Mixers
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,484,ABC Electronics,2021-07-08,84.02,Health & Household,Teeth Whitening
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,164,Dynamic Distributors,2024-12-11,153.57,Kitchen & Dining,Mugs
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,485,Supreme Goods Inc.,2022-08-16,358.31,Beauty & Personal Care,Mascaras
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,361,Elite Retailers,2023-10-10,12.3,Health & Household,Water Bottles
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,475,Prime Warehouse Solutions,2024-01-21,131.31,Beauty & Personal Care,Hair Oils
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,263,ABC Electronics,2023-07-09,70.39,Beauty & Personal Care,Mascaras
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,319,Supreme Goods Inc.,2024-10-20,377.05,Beauty & Personal Care,Mascaras
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,175,Global Logistics Co.,2020-01-18,411.56,Kitchen & Dining,Mugs
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,325,ABC Electronics,2024-03-18,484.42,Home & Kitchen,Bed Pillows
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,438,Prime Warehouse Solutions,2024-12-31,405.08,Health & Household,Water Bottles
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,414,Prime Warehouse Solutions,2022-08-14,52.03,Beauty & Personal Care,Acne Treatments
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,424,Express Shipping Corp.,2020-06-09,103.91,Beauty & Personal Care,Mascaras
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,162,NextGen Logistics,2024-06-25,279.99,Beauty & Personal Care,Mascaras
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,132,Supreme Goods Inc.,2020-05-07,163.97,Kitchen & Dining,Espresso Machines
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,1,Supreme Goods Inc.,2024-02-26,15.75,Kitchen & Dining,Espresso Machines
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,352,Global Logistics Co.,2020-03-24,103.19,Pet Supplies,Pet Hair Removers
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,382,Global Logistics Co.,2024-09-21,455.33,Beauty & Personal Care,Acne Treatments
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,290,Dynamic Distributors,2023-10-02,456.05,Beauty & Personal Care,Acne Treatments
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,381,Express Shipping Corp.,2024-11-20,402.6,Electronics,Headphones
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,234,Global Logistics Co.,2024-02-22,498.64,Kitchen & Dining,Stand Mixers
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,369,Global Logistics Co.,2021-11-29,150.83,Kitchen & Dining,Stand Mixers
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,280,Express Shipping Corp.,2025-01-01,212.51,Beauty & Personal Care,Acne Treatments
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,305,Tech Innovations Ltd.,2020-02-13,271.3,Beauty & Personal Care,Body Mists
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,269,Express Shipping Corp.,2023-07-03,118.5,Kitchen & Dining,Mugs
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,132,Prime Warehouse Solutions,2022-06-18,107.22,Beauty & Personal Care,Acne Treatments
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,323,Supreme Goods Inc.,2022-03-09,410.75,Beauty & Personal Care,Acne Treatments
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,56,Supreme Goods Inc.,2020-02-08,131.32,Beauty & Personal Care,Facial Serums
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),400,Prime Warehouse Solutions,2021-08-16,325.56,Electronics,Tablets
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,351,NextGen Logistics,2023-01-14,63.57,Health & Household,Teeth Whitening
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,101,NextGen Logistics,2024-02-18,442.75,Kitchen & Dining,Meat Thermometers
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),303,Elite Retailers,2022-11-08,391.68,Electronics,Tablets
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,135,Prime Warehouse Solutions,2025-08-21,11.1,Health & Household,Water Bottles
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,55,Prime Warehouse Solutions,2021-04-05,471.68,Home & Kitchen,Bed Pillows
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,452,Prime Warehouse Solutions,2021-06-12,137.29,Kitchen & Dining,Stand Mixers
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,338,Express Shipping Corp.,2024-01-01,377.86,Electronics,Headphones
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,23,Supreme Goods Inc.,2025-06-17,371.88,Kitchen & Dining,Stand Mixers
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,294,Supreme Goods Inc.,2021-04-27,217.97,Home & Kitchen,Robot Vacuums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,289,ABC Electronics,2020-01-02,31.3,Kitchen & Dining,Stand Mixers
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,232,Elite Retailers,2023-08-07,498.02,Beauty & Personal Care,Body Mists
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,436,Worldwide Imports,2020-06-04,448.83,Home & Kitchen,Robot Vacuums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,421,Tech Innovations Ltd.,2023-10-16,139.96,Kitchen & Dining,Stand Mixers
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,211,Global Logistics Co.,2024-12-02,55.14,Kitchen & Dining,Mugs
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,159,Supreme Goods Inc.,2025-05-30,334.06,Kitchen & Dining,Mugs
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,221,Worldwide Imports,2021-08-01,202.7,Home & Kitchen,Robot Vacuums
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,205,Tech Innovations Ltd.,2022-08-30,304.54,Kitchen & Dining,Meat Thermometers
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,55,Prime Warehouse Solutions,2024-11-04,476.2,Beauty & Personal Care,Mascaras
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),60,Express Shipping Corp.,2024-06-02,229.96,Electronics,Tablets
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,412,Supreme Goods Inc.,2024-02-19,50.93,Beauty & Personal Care,Body Mists
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),216,NextGen Logistics,2021-05-23,301.6,Electronics,Tablets
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,278,Prime Warehouse Solutions,2022-01-29,299.67,Home & Kitchen,Bed Pillows
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,6,NextGen Logistics,2025-06-01,60.21,Electronics,Headphones
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,325,Prime Warehouse Solutions,2021-01-09,353.03,Kitchen & Dining,Blenders
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,16,Prime Warehouse Solutions,2023-11-22,245.12,Beauty & Personal Care,Hair Oils
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,96,Supreme Goods Inc.,2024-01-07,407.65,Kitchen & Dining,Milk Frothers
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,55,Tech Innovations Ltd.,2023-04-16,263.56,Health & Household,Teeth Whitening
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,148,Global Logistics Co.,2025-12-01,39.52,Electronics,Headphones
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,452,NextGen Logistics,2024-08-02,285.25,Kitchen & Dining,Stand Mixers
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,308,Dynamic Distributors,2024-11-22,54.41,Home & Kitchen,Robot Vacuums
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,141,Prime Warehouse Solutions,2025-03-09,33.24,Kitchen & Dining,Meat Thermometers
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,96,ABC Electronics,2023-01-04,24.63,Health & Household,Water Bottles
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,457,Prime Warehouse Solutions,2021-11-16,271.71,Home & Kitchen,Cordless Vacuums
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,292,Worldwide Imports,2023-08-28,309.2,Health & Household,Teeth Whitening
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,477,Supreme Goods Inc.,2021-01-11,252.14,Health & Household,Water Bottles
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,183,NextGen Logistics,2023-04-16,179.83,Kitchen & Dining,Blenders
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,389,Elite Retailers,2020-09-27,150.84,Kitchen & Dining,Mugs
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,412,Worldwide Imports,2024-08-20,105.58,Home & Kitchen,Robot Vacuums
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,105,Global Logistics Co.,2023-04-24,470.9,Beauty & Personal Care,Body Mists
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,25,Dynamic Distributors,2022-03-13,88.24,Kitchen & Dining,Stand Mixers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,210,ABC Electronics,2025-03-14,144.88,Home & Kitchen,Cordless Vacuums
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,105,Prime Warehouse Solutions,2022-01-28,106.26,Home & Kitchen,Robot Vacuums
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,69,ABC Electronics,2025-11-03,175.71,Kitchen & Dining,Milk Frothers
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,471,Express Shipping Corp.,2025-12-07,280.6,Health & Household,Teeth Whitening
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,57,Global Logistics Co.,2023-10-03,400.82,Kitchen & Dining,Meat Thermometers
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,248,Dynamic Distributors,2022-11-20,443.06,Health & Household,Water Bottles
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,11,Elite Retailers,2023-12-23,141.78,Kitchen & Dining,Milk Frothers
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),239,Elite Retailers,2024-06-18,261.19,Electronics,Tablets
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,377,ABC Electronics,2021-04-06,30.61,Home & Kitchen,Cordless Vacuums
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),318,Worldwide Imports,2023-08-14,320.87,Electronics,Tablets
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,372,Supreme Goods Inc.,2025-07-16,18.28,Home & Kitchen,Robot Vacuums
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,48,Worldwide Imports,2022-08-06,450.37,Beauty & Personal Care,Hair Oils
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,58,NextGen Logistics,2023-09-06,156.94,Health & Household,Teeth Whitening
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,3,ABC Electronics,2024-11-24,168.46,Pet Supplies,Pet Hair Removers
